AreaCode,Date,Territory,TerritorySize,Product,ProductLine,ProductType,State,Type,BudgetCOGS,BudgetProfit,COGS,Margin,Profit,TotalExpenses,sales,Marketing
417,01-07-2013,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,30,0,36,46,0,43,193,99
959,01-07-2013,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,30,50,35,52,44,19,29,152
603,01-07-2013,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,25,36,23,18,95,255
860,01-07-2013,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,20,20,20,31,21,15,130,90
603,01-07-2013,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,0,30,0,43,43,11,169,113
702,01-07-2013,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,190,190,291,387,356,120,178,278
503,01-07-2013,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,18,26,12,16,144,214
801,01-07-2013,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,30,10,59,82,0,76,272,111
360,01-07-2013,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,20,30,39,65,40,33,68,224
702,01-07-2013,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,170,130,266,266,232,91,79,279
541,01-07-2013,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,70,80,114,172,144,63,43,64
801,01-07-2013,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,20,30,44,59,23,39,33,279
509,01-07-2013,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,20,30,36,54,28,32,215,251
775,01-07-2013,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,170,250,270,270,522,126,104,142
541,01-07-2013,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,90,90,141,195,178,61,35,143
435,01-07-2013,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,20,20,40,49,1,45,50,230
360,01-07-2013,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,30,0,47,66,7,66,227,164
720,01-08-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,160,132,191,199,44,236,197
309,01-08-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,160,170,154,222,207,67,45,198
513,01-08-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,30,10,37,52,15,59,130,31
720,01-08-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,50,52,79,41,46,80,213
847,01-08-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,220,266,266,230,92,72,298
216,01-08-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,20,49,60,11,48,87,87
561,01-08-2013,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,110,100,116,161,141,55,272,264
904,01-08-2013,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,90,80,99,132,101,55,84,216
469,01-08-2013,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,60,70,52,68,54,27,104,10
469,01-08-2013,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,110,100,145,145,37,226,197
530,01-08-2013,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,140,196,30,189,100,160,290
909,01-08-2013,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,280,250,295,392,362,121,120,30
720,01-08-2013,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,130,140,123,178,184,42,73,217
419,01-08-2013,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,40,40,46,62,26,40,174,285
970,01-08-2013,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,50,50,52,68,54,27,33,107
224,01-08-2013,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,200,190,196,271,225,100,164,240
330,01-08-2013,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,30,30,34,51,26,30,255,68
719,01-08-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,110,130,100,145,145,37,161,163
773,01-08-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,340,340,295,392,362,121,62,108
513,01-08-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,120,145,146,112,60,287,163
954,01-08-2013,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,100,120,114,172,144,63,159,125
617,01-08-2013,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,40,560,52,612,777,46,195,91
914,01-08-2013,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,340,370,364,546,508,166,145,172
941,01-08-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,120,60,133,184,48,139,37,260
339,01-08-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,20,37,68,8,58,222,167
212,01-08-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,160,260,173,95,392,176,200,174
857,01-08-2013,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,100,145,146,113,60,32,156
585,01-08-2013,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,250,190,266,277,247,91,232,268
940,01-08-2013,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,390,340,311,367,345,109,204,163
817,01-08-2013,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,40,40,52,79,41,46,141,267
210,01-08-2013,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,100,120,123,178,184,42,149,75
858,01-08-2013,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,190,150,154,67,192,67,16,116
213,01-08-2013,West,Major Territory,Colombian,Beans,Coffee,California,Regular,450,520,364,546,508,166,89,125
213,01-08-2013,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,250,170,266,266,230,92,167,292
951,01-08-2013,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,160,60,173,239,69,176,106,80
719,01-08-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,80,145,146,113,60,120,85
815,01-08-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,140,123,178,182,43,249,58
513,01-08-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,16,25,12,15,88,119
719,01-08-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,0,37,52,14,58,180,171
312,01-08-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,40,52,68,54,27,263,61
513,01-08-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,22,33,22,16,76,167
303,01-08-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,30,46,62,28,39,193,244
312,01-08-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,110,140,132,191,197,45,143,290
786,01-08-2013,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,20,20,30,39,25,20,154,28
727,01-08-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,30,63,77,28,53,116,57
978,01-08-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,20,49,60,12,47,114,149
212,01-08-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,210,180,284,369,316,130,262,195
850,01-08-2013,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,70,70,103,123,97,49,203,152
718,01-08-2013,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,230,230,311,187,420,109,41,73
817,01-08-2013,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,30,46,62,26,40,19,177
210,01-08-2013,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,30,34,51,26,30,28,172
916,01-08-2013,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,110,140,132,191,197,45,30,278
818,01-08-2013,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,260,240,311,367,344,110,162,137
213,01-08-2013,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,40,40,52,68,52,28,201,90
720,01-08-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,40,10,49,60,12,47,212,89
312,01-08-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,80,100,100,145,145,37,170,235
614,01-08-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,90,100,114,172,142,64,42,17
720,01-08-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,30,20,41,50,22,32,56,105
815,01-08-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,40,30,52,79,41,46,189,188
419,01-08-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,90,100,116,161,142,54,245,76
720,01-08-2013,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,50,50,68,87,73,32,16,185
954,01-08-2013,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,40,60,46,68,61,22,296,215
508,01-08-2013,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,20,22,33,22,16,168,278
646,01-08-2013,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,130,170,132,191,199,44,264,43
716,01-08-2013,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,130,150,123,178,184,42,12,162
904,01-08-2013,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,60,80,63,91,87,26,65,282
781,01-08-2013,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,10,20,16,25,12,15,98,287
845,01-08-2013,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,100,130,100,145,145,37,97,167
805,01-08-2013,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,80,100,123,178,184,42,255,208
760,01-08-2013,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,60,90,100,145,145,37,223,209
650,01-08-2013,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,30,20,52,79,41,46,235,155
641,01-08-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,10,14,18,1,16,31,165
417,01-08-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,30,50,60,33,33,29,51
715,01-08-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,90,99,132,101,55,287,139
563,01-08-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,40,0,43,43,11,76,250
573,01-08-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,50,32,48,39,19,65,85
262,01-08-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,30,30,39,25,20,19,258
203,01-08-2013,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,20,42,56,22,37,256,288
985,01-08-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,100,63,91,87,26,229,90
505,01-08-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,30,120,19,58,57,183,264
918,01-08-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,30,22,33,22,16,180,298
504,01-08-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,20,36,54,29,31,188,159
505,01-08-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,30,45,60,25,39,45,115
580,01-08-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,100,114,172,142,64,277,229
702,01-08-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,50,30,41,49,22,31,36,219
503,01-08-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,40,34,51,26,30,88,72
801,01-08-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,60,72,88,37,57,132,186
360,01-08-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,160,100,133,184,47,140,241,240
775,01-08-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,20,23,35,23,17,38,254
541,01-08-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,130,90,145,146,112,60,62,289
435,01-08-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,30,34,49,39,20,180,114
425,01-08-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,90,90,103,123,98,48,81,52
319,01-08-2013,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,20,30,25,38,26,18,269,147
414,01-08-2013,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,60,30,63,77,29,52,18,230
319,01-08-2013,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,40,20,41,49,21,32,51,119
660,01-08-2013,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,70,40,72,88,37,57,268,29
920,01-08-2013,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,140,60,133,184,48,139,11,217
563,01-08-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,30,23,35,25,16,72,267
636,01-08-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,30,40,34,49,40,19,88,171
715,01-08-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,100,103,123,97,49,240,252
603,01-08-2013,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,50,70,61,90,66,39,290,97
203,01-08-2013,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,80,90,90,135,104,56,91,223
603,01-08-2013,East,Small Territory,Colombian,Beans,Coffee,New Hampshire,Regular,60,60,64,96,61,48,60,110
475,01-08-2013,East,Small Territory,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,10,44,61,11,64,139,112
603,01-08-2013,East,Small Territory,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,60,10,63,88,1,81,59,149
603,01-08-2013,East,Small Territory,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,0,29,36,12,42,164,150
504,01-08-2013,South,Small Territory,Colombian,Beans,Coffee,Louisiana,Regular,60,60,48,70,63,22,112,243
505,01-08-2013,South,Small Territory,Colombian,Beans,Coffee,New Mexico,Regular,80,70,64,96,61,48,190,246
580,01-08-2013,South,Small Territory,Colombian,Beans,Coffee,Oklahoma,Regular,80,80,68,87,73,32,80,240
337,01-08-2013,South,Small Territory,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,10,44,61,10,63,133,157
505,01-08-2013,South,Small Territory,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,0,29,36,11,41,101,153
918,01-08-2013,South,Small Territory,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,100,116,161,141,55,56,142
318,01-08-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,40,47,79,57,35,114,293
505,01-08-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,0,63,88,3,80,166,119
580,01-08-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,16,25,14,14,94,81
971,01-08-2013,West,Small Territory,Amaretto,Beans,Coffee,Oregon,Regular,40,20,37,52,15,59,58,258
435,01-08-2013,West,Small Territory,Amaretto,Beans,Coffee,Utah,Regular,60,40,50,60,33,33,160,244
775,01-08-2013,West,Small Territory,Colombian,Beans,Coffee,Nevada,Regular,40,20,38,48,1,44,60,287
971,01-08-2013,West,Small Territory,Colombian,Beans,Coffee,Oregon,Regular,50,40,47,67,11,55,21,228
435,01-08-2013,West,Small Territory,Colombian,Beans,Coffee,Utah,Regular,50,40,42,56,21,38,132,16
425,01-08-2013,West,Small Territory,Colombian,Beans,Coffee,Washington,Regular,100,120,86,125,105,46,13,10
775,01-08-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,0,43,44,10,201,121
541,01-08-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Oregon,Regular,40,20,49,60,12,47,175,274
435,01-08-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Utah,Regular,30,30,32,48,39,19,141,48
425,01-08-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Washington,Regular,20,30,30,39,23,20,116,144
702,01-08-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Nevada,Regular,20,30,25,38,26,18,223,228
971,01-08-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,30,46,62,26,40,162,104
435,01-08-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Utah,Regular,70,60,77,99,86,34,261,36
360,01-08-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Washington,Regular,60,20,63,77,28,53,56,30
515,01-08-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,250,295,392,362,121,55,210
636,01-08-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,20,63,88,3,80,62,261
414,01-08-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,50,47,79,57,35,259,41
515,01-08-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,150,154,222,208,66,220,76
816,01-08-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,20,120,19,57,56,28,181
262,01-08-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,70,63,91,87,26,18,94
959,01-08-2013,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,30,72,88,39,56,238,192
603,01-08-2013,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,10,38,48,1,44,13,44
475,01-08-2013,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,30,30,50,60,33,33,224,266
504,01-08-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,70,70,77,99,84,35,27,151
505,01-08-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,30,25,38,26,18,247,210
918,01-08-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,20,63,77,28,53,202,199
225,01-08-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,40,72,88,39,56,128,171
505,01-08-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,20,41,49,21,32,240,132
405,01-08-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,120,60,133,184,47,140,298,90
702,01-08-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,140,70,173,239,68,177,109,82
971,01-08-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,25,37,26,17,120,21
435,01-08-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,60,61,90,68,38,219,114
253,01-08-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,80,90,135,104,56,86,190
775,01-08-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,170,196,271,225,100,174,259
541,01-08-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,60,68,87,73,32,160,43
435,01-08-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,60,64,96,61,48,14,23
360,01-08-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,50,48,70,62,23,271,25
775,01-08-2013,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,130,150,154,222,207,67,282,56
801,01-08-2013,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,100,30,120,19,57,56,118,129
319,01-08-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,220,150,266,266,230,92,205,223
573,01-08-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,30,30,45,60,26,38,274,293
715,01-08-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,10,36,54,28,32,180,68
515,01-08-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,240,180,284,348,286,131,80,142
314,01-08-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,20,10,29,36,12,42,95,290
715,01-08-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,30,10,44,61,10,63,139,66
573,01-08-2013,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,30,0,38,48,1,44,39,106
959,01-08-2013,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,30,40,34,49,39,20,237,70
603,01-08-2013,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,25,38,28,17,171,188
203,01-08-2013,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,20,20,19,28,17,15,78,269
603,01-08-2013,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,0,30,0,43,43,11,211,152
702,01-08-2013,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,190,190,295,392,362,121,201,44
541,01-08-2013,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,16,25,12,15,266,82
435,01-08-2013,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,40,10,63,88,3,80,90,32
425,01-08-2013,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,30,30,47,79,58,34,265,12
702,01-08-2013,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,170,130,266,266,230,92,131,99
541,01-08-2013,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,70,80,114,172,144,63,116,235
435,01-08-2013,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,20,30,45,60,26,38,103,228
206,01-08-2013,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,20,30,36,54,28,32,263,92
775,01-08-2013,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,180,260,284,284,558,131,23,183
503,01-08-2013,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,70,70,116,161,141,55,287,18
435,01-08-2013,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,10,10,29,36,12,42,255,190
253,01-08-2013,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,20,10,44,61,11,64,118,250
720,01-09-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,120,100,145,157,39,107,91
847,01-09-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,140,122,176,171,61,88,86
614,01-09-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,20,52,74,4,77,187,216
970,01-09-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,60,60,90,58,51,71,287
773,01-09-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,280,210,249,249,230,94,250,59
419,01-09-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,30,45,57,9,51,58,131
321,01-09-2013,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,90,80,96,134,120,53,181,288
941,01-09-2013,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,70,85,114,86,56,201,105
806,01-09-2013,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,70,70,58,74,62,32,156,264
325,01-09-2013,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,60,90,81,118,126,33,65,280
818,01-09-2013,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,200,120,162,24,178,96,284,187
530,01-09-2013,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,240,220,253,336,326,116,236,75
970,01-09-2013,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,130,140,123,179,199,45,143,231
216,01-09-2013,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,50,50,53,72,42,44,274,55
303,01-09-2013,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,60,50,58,74,62,32,61,72
630,01-09-2013,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,170,140,162,225,191,96,117,46
614,01-09-2013,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,40,40,43,64,43,35,31,20
719,01-09-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,90,110,81,118,125,34,177,91
309,01-09-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,280,253,336,326,116,170,200
440,01-09-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,130,155,155,129,68,139,189
352,01-09-2013,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,90,100,99,150,128,64,115,280
774,01-09-2013,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,50,460,60,516,690,51,147,39
516,01-09-2013,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,300,320,316,474,463,162,155,131
754,01-09-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,80,40,93,130,25,113,151,75
857,01-09-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,10,52,46,46,77,281,214
518,01-09-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,110,180,121,53,292,144,168,281
774,01-09-2013,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,100,155,155,129,68,136,249
516,01-09-2013,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,230,240,249,318,332,94,80,107
281,01-09-2013,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,310,280,251,295,292,98,115,137
903,01-09-2013,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,50,40,60,90,58,51,57,106
713,01-09-2013,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,100,120,123,179,199,45,148,151
714,01-09-2013,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,150,70,122,13,110,61,131,70
562,01-09-2013,West,Major Territory,Colombian,Beans,Coffee,California,Regular,390,450,316,474,465,161,38,183
310,01-09-2013,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,230,160,249,249,232,93,196,123
951,01-09-2013,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,110,30,121,169,39,143,233,81
303,01-09-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,130,90,155,155,129,68,268,201
312,01-09-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,140,123,179,197,46,238,48
513,01-09-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,20,30,21,16,209,89
970,01-09-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,20,52,74,3,76,179,273
