num_rating,coffee_shop_name,review_text,rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
5,Summermoon Coffee Bar ," 11/18/2016 As a vegan, it's difficult for me to find a coffee bar where there are non-dairy options. Not only did Summer Moon have dairy alternatives for their coffee, but the service was very knowledgeable about their products, even down to the syrup, ""moon juice"", ingredients. I was incredibly impressed when I went in for the first time yesterday and I will definitely be back soon. For all of my fellow vegans out there, I recommend getting the half winter moon with almond milk, hemp milk, etc. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 4/25/2016 Oh. Em. Gee. I think I finally found my favorite coffee shop. What is this moon milk medley that you have created?! I know it's a secret so I won't keep prying, but whatever this heavenly nectar is that you've concocted it's amazing. I saw on Yelp vibe rave reviewing about their summer moon coffee so I had to try it. My bf and I snagged one each and I was totally blown away; it's sweet, creamy, and actually 'velvety,' if a coffee could ever be compared to that of a fancy plush couch.  I could handle drinking a summer moon coffee everyday, but the friendly and helpful service said that the half moon coffee is pretty popular for those that don't want so much sweetness.  The interior is cute and simple, it's going for a 'cool coffee shop' vibe but is actually cool about it. So cool in fact that every single seating was occupied but someone on their laptop... maybe some more seatings are in order.  Go order a summer moon coffee. ", 5.0 star rating ,HIGH,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0
4,Summermoon Coffee Bar ," 9/10/2016 I'm totally thrilled this place hoursed up.  Since I don't deal with ""mystery"" ingredients, I can't comment on their moon-milk type drinks, but they seem to be pretty popular. (My boyfriend thinks there's butterscotch in it, at least based on the hot chocolate.) Their Velvet black coffee or an almond milk coffee are my usual orders, and both are excellent. In fact, given that almond milk coffee is pretty much my ""test"" for a coffee shop, I think they're my #1 at the moment.  I like the vibe a lot, and for me it's a good location place to meet up with vibe. parking is usually OK (I'd suggest parking more toward the LASIK-side for more spaces and less congestion). I also like that they have some gluten free food options. My favorite is the food pot (hand) pie.  My nits? The front door is freaking HEAVY! Also it's much too cold for my liking to actually work inside. So I usually stay outside and it's fine; there are only a few outdoor seatings but I've never had a problem getting one. Sometimes if they are busy they are very slow getting orders done. It once took me 20 minutes to get my coffee, but the dude realize this and delivered it to me outside! Also the hand pies are so good but they could be a bit bigger. :-) ", 4.0 star rating ,HIGH,1,3,0,0,0,0,0,0,1,0,2,1,0,0,0
5,Summermoon Coffee Bar ," 4/26/2016 2 check-ins Listed in Austin Coffee This new location is great! I've been to the original location on 1st several times, but it can be hard to find a seating/I find it kind of dark. This location is better lit and while the storefront is smaller, the layout is more hours and I feel like there's more breathing seating. Level of noise is good - not too vibe so you can't have a conversation but not too loud so you can get work done if you need to!  For drinks, my go-to order is the half moon. Next time, I'll try the quarter moon -- if you have a sweet tooth, even a half moon may be plenty sweet! I like it both iced and hot. ", 5.0 star rating ,HIGH,1,2,1,0,0,1,0,0,2,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 9/18/2016 1 check-in Really friendly service, cute workspace, and amazing coffee. I have a long drive ahead so I ordered the large iced coffee moon coffee and after one sip, I was in coffeelicious heaven. It's so velvety sweet, just right. I of course tried to guess what the secret seven ingredients are, but the service is a pro and wouldn't give even a hint. I'm sure he's used to dodging the questions. While I try to figure out what the secret ingredients are, I'll just keep sipping my iced coffee. The coffee shop Cute restroom ", 5.0 star rating ,HIGH,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0
5,Summermoon Coffee Bar ," 10/28/2016 1 check-in They are known for their moon milk, which is a house secret.  It's a sweet milk base for their coffee.  I got the half moon milk coffee, which is half moon milk and half regular milk to cut the sweetness.  It was delish!  Milk was steamed just right with just enough foam and coffee had a tint of toffee nut flavor. Will def be returning and trying their other concoctions. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Summermoon Coffee Bar ," 10/30/2016 1 check-in fooddeli and other food served here. I typically don't add sugar to my coffee, so I found that even the winter moon (iced coffee) with half strength moon milk (flavoring with 7 secret ingredients) was a tad on the sweet side for me. Everyone else ahead of me ordered quarter moon milk, and I think I will do that next time. ", 4.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 9/8/2016 1 check-in I love everything about this place. I especially love their half moon coffee which is just half the sweetness of the summer moon coffee. If you like it sweet, then get the coffeer. It's a bit creamy but the flavor is so special where it's just this cup of a delicious coffee. Occasionally you will meet a grumpy service member but their coffee makes up for it. The vibe is great with lots of natural vibe and internet making it a great place to get some work done. It's also a great place to kick back, relax and enjoy a cup of coffee. I highly, highly recommend this place. They use wood-fired coffee beans..how interesting is that? ", 5.0 star rating ,HIGH,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0
4,Summermoon Coffee Bar ," 3/2/2016 1 check-in I only price about 5 minutes in this place waiting for a coffee, so I can't yet give it 5 stars like I'd like to but it reserves a good review because it's such a quality coffee shop.  5 Stars for Uniqueness...I ordered a Half WinterMoon which was sweet and delicious...Although I don't know what Moon Milk is; I certainly like the theme ;-)  It looks like this is a new location (a second location) and very popular already. Most of the seatings were full with vibe on their computers. I noticed not only the coffee bar (love that it's a ""bar"") but also lots of yummies that I'm guessing some are gluten-free/vegan...They also had t-shirts for sale. So the brand is a really cute idea.  I love the vibe and I would definitely come back. ", 4.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0
5,Summermoon Coffee Bar ," 9/3/2016 1 check-in I've been to the 1st St. location but glad to check out the Burnet location! Love their summermoon coffee! Next time I'll probably take the quarter moon milk instead of the half moon milk because it was too sweet for me. But I still love it! The hand pies were pretty decent not sure if it is worth the price. We tried the food, food and food hand pie as well as the goat food and parkingmelized onion hand pie. The service were friendly. The seating has seatings to bring your laptop and plug in to do work but also can hang out with friends as well. Summer moon coffee! Mmm. So good. ", 5.0 star rating ,HIGH,1,1,0,0,1,1,0,0,1,0,2,0,0,0,0
4,Summermoon Coffee Bar ," 8/10/2016 Good coffee, horrible wait times. WHY ARE U SO SLOW? The line is till the door everyday. Maybe Summer Moon - 2 location is needed? Everyone reading this - please estimate 20 - 30 min wait time in the morning.  Now on the coffee - Half Summermoon is better than Summermoon (too sweet). In cold drinks, Moon Raker is good. ", 4.0 star rating ,HIGH,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 5/23/2016 3 check-ins My first time here & I love it! Definitely my favorite Summermoon location. I tried the 007 and my only regret was that I didn't get a bigger size. They have a ton of different food, too many to try at once. SIGH.... I guess I'll have to come back. ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4,Summermoon Coffee Bar ," 11/2/2016 Summer Moon stands out from the vibe with their moon milk. I love the moon milk in both their iced coffee (Winter Moon) and hot coffee (Summer Moon). Clearly I am not alone as it always seems to be busy.  It is often a bit of a wait but it's always worth it. Those who are short on time should try their coffee coffee, which is on tap thus removing  the wait for them to make the expresso shots. The coffee does, however, have a lot of coffee so those who goes that route should be prepared for a coffee rush.  In addition to coffee they also serve food foods, food, and food goods from other local places. I am a big fan of the lemon poppy seed food from Russell's food. If you are looking to stay a while after getting your coffee, they have lots of seating including a few nice, big comfy seating and some nice large seatings for groups. ", 4.0 star rating ,HIGH,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 3/20/2016 So, so happy that one of my favorite coffee shops has come North!  I love the coffee moon and now I don't have to drive twenty five minutes to go get it :-)  I've had great vibes with all the service I've dealt with. I love the design of the interior as well.  Welcome to the location, I'm so glad you're here. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Summermoon Coffee Bar ," 10/29/2016 11 check-ins Love, Love , Love this place!! Every weekend (and some week days shhhh) I make the drive past at least 10 other coffee shops because this coffee is SO Awesome. A little smokey taste with their Super Yummy moon milk...Deeee Lisshshh. The long line that you may or may not have to endure is worth the wait. Summermoon is more than just coffee, it's an vibe. ", 5.0 star rating ,HIGH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Summermoon Coffee Bar , 10/31/2016 2 check-ins This place has been my go-to coffee shop every Saturday for a month so far. I love their wintermoon drink b/c it's super sweet. The shop isn't very big and many vibe are there to study so normally there's never an empty seating for a group of 3 or more. , 4.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Summermoon Coffee Bar ," 1/22/2016 3 check-ins Listed in ""Nuptial Coffee Bliss!"", Domainatrix What I really like about this place is their name: Cows say moo, but add that ""n"" and everything changes - moonlight, feels right, moon river, silver moon sparkling. It's a marvelous night for a moondance, under the Summer Moon.  It's not that I disliked the original South 1st location, it was just tricky to parking there and the interior often felt cramped & claustro, in that hip & cool ""Keep Austin Weird"" kind of way. But those aren't issues at this new Domain location, and with the Chi'lantro next door and one small step to the newest Kor 180, what we have here is one giant leap for the Millennials.    The menu seems the same, try something with the fabled ""moon milk"" at least once (it strikes me as a really sweet condensed milk concoction), and then let me know how you like the coffee - sometimes I think I can taste the wood-fired process, but a lot of times I don't. What makes me a fan here is the coffee's hot & black, the service is cool, and I can have my fifteen-minutes of uninterrupted social media time to write these reviews. Oh yeah, under the Summer Moon. ", 4.0 star rating ,HIGH,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0
2,Summermoon Coffee Bar ," 9/7/2016 Updated review Had a really bad vibe over the weekend. The service (a male) was really rude in the way he interacted with me and the way you spun the check out screen. He spun it with such force, it actually rotated back to the point where I wasn't able to complete the check out until the service came back.  I will not be going back. ", 2.0 star rating ,LOW,0,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 1/29/2016 21 check-ins ICED CRACK. That is what the half wintermoon is. I don't know what is in moon milk. I know it's sweet as heck, which is why I get a half to dilute the sweetness a bit. But, seriously. These drinks are crack. If it weren't for how nice the folks running this place are, I would be suspicious of the ingredients. :)  The interior is really pretty and relaxing. Every time I have come it is full of vibe vibely working or studying. Great seating to sit and work. Nice couches if you want to sit and plenty of seating space to work, even if you bring your small team to work on something together.  The vibe are so nice here too. They all obviously love the place and are quick with suggestions and explanations of the different coffee drinks. And they put up with me always telling them they are service crack.  I'm just so happy to have this place up North. We are in dire need of coffee shops and Summer Moon rocks.  PS - They also sell the moon milk on its own. I apologize in advance. ", 5.0 star rating ,HIGH,1,2,0,0,0,2,0,0,0,0,-1,0,0,0,0
5,Summermoon Coffee Bar , 9/4/2016 2 check-ins I got the Winter Moon cold coffee and it was very delicious. I also like the fact that there is vibe playing but it's not obnoxiously loud :) definitely a great place to meet up either to study or catch up with some friends. , 5.0 star rating ,HIGH,1,2,1,0,0,0,0,0,0,0,-1,0,0,0,0
4,Summermoon Coffee Bar ," 3/7/2016 Stopped in just to grab coffee. The waitstaff was friendly and quick to help us, and were able to ask menu questions.  The regular coffee was good, the coffee coffee was excellent. ", 4.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,-1,0,1,0,0
5,Summermoon Coffee Bar ," 1/16/2016 2 check-ins I'm so glad they hoursed a Summer Moon nearby! I can't enough of the half summer moon. It's just something about their moon milk that they use that makes the coffee so smooth, lightly sweetened and yearning to take that next sip.  It's a cool coffee shop that you can set up shop there to work or study. It gets pretty busy on the weekends in the morning though. Be patient, it's worth it! ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Summermoon Coffee Bar ," 8/12/2016 I am so disappointed today. My ""used to be my favorite""'coffeebar is now nickel and diming their vibe for creamer! I have been coming here for years and today the service tells me that I can no longer add moon milk to my coffee of the day. In fact, there is now an extra charge to mix this in with your coffee! It's sad to hear this because i felt that Summermoon was different than other coffee places that just wanted your money- I felt like the service valued their clientele.  Well, looks like I won't be coming back here anymore! ", 2.0 star rating ,LOW,0,-2,0,0,0,0,0,0,0,0,-3,0,0,0,0
4,Summermoon Coffee Bar ," 1/24/2016 2 check-ins I came and tried Summer Moon Coffee Bar because of the rave reviews.  They have quite a few coffee choices with explanations of what most are, which is nice when trying a new coffee house.  I also liked the overall feel of the coffee bar.  They have a variety of different types of seating from couches to seatings for working with laptops, to a bar\counter area which is where we ended up sitting because I wanted to watch them make the coffee.  I ordered a half summer moon coffee as I don't like my coffee super sweet.  I'm glad I ordered the half because even this was a bit on the sweet side for my taste, but it had a smooth taste.  My main complaint is the coffee itself tasted a bit watered down to me which added to why it tasted sweet.  So while sipping my coffee I watched as they made others drinks and the one thing I think they could improve upon is the tamping process.  They seem to be doing a good service checking the coarseness of the ground coffee bean as well as checking the time it takes to coffee an ounce of coffee and adjusting accordingly, but watching the service tamp, it didn't look like they were applying enough pressure.  Typically tamping should be done with 45-50 pounds of pressure and it didn't look like this type of pressure was being applied.  This would explain the slight watered down coffee.  If the tamp is not applied with enough pressure it leaves air which allows the water to flow through the grounds without infusing as much coffee flavor.  It also causes more of a white foam on top of the shot of coffee which was very visible as I watched the coffee come out, as well as proof that the grounds are not getting tamped with enough pressure.  They had a scale right there on the counter and it would be nice to see them use that for newer service to measure the tamping pressure until they are vibed enough to know how much pressure to apply without it. Overall though, I enjoyed my trip here and when in the Domain area would definitely consider stopping in again for a cup of coffee. Yes! Praise Jesus See all photos from Charles Y. for Summermoon Coffee Bar ", 4.0 star rating ,HIGH,1,1,-1,0,0,0,0,0,0,0,1,0,0,0,0
5,Summermoon Coffee Bar ," 1/10/2016 1 check-in I loved Summer Moon down south, but it's a hike from where I live, so I could only get it as a special treat from time to time, or when we happened to be down south. I was BEYOND excited when I heard they were hoursing across from my work and I stalked them daily (because it was on my way to work) when they were building.  Anything moon milk is delicious there. I order off the menu and get a quarter moon, because the moon milk is very sweet. This seems to have the perfect amount of sweetness for me. I do know vibe who even order a 16th moon, so if you only like a touch of sweetness, try that.  They have great food foods and a small selection of food and things. They told me recently they may be getting fooddeli foods soon.  New location is gorgeous, too. I like it more than the south location, however the south one is probably slightly better equipped for remote working.  My only gripe about the south location was the grumpy service, but so far the north location has been nothing but friendly and welcoming. ", 5.0 star rating ,HIGH,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0
5,Summermoon Coffee Bar ," 2/29/2016 So happy that my favorite coffee shop has hoursed up north! They are known for their moon milk, which has 7 secret ingredients in it that only the services know. But it is a must try with an coffee or one of the different versions of their ""moon"" coffee.  The food and hand pies are on point too. Always fresh and tasty. They parkingry fooddeli foods as well, but run out quickly. I like seeing that they have them in the mornings.  service is always friendly, polite and welcoming. Highly recommended! ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,Summermoon Coffee Bar ," 1/19/2016 Cute spot! Service is friendly and hospitable. vibe is lovely - what I would described as a typical feel for a coffee shop. Would be a great spot to work. I ordered a coffee to stay - they don't have the right coffee mugs so it's more like a coffee that you're getting. It was ok, not amongst the best I've had. They do have coconut and almond milk options, which is a big plus! ", 4.0 star rating ,HIGH,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0
5,Summermoon Coffee Bar ," 2/1/2016 1 check-in I love coffee. Good coffee. Summer moon has good coffee. So I love summer moon.  Their south location is on every list of good coffee shops in Austin. They wood roast their coffee, which is unique. Shows you they parkinge about coffee beans properly roasted. Great to see them hours a location up north.  How can you know this is good coffee? get a coffee. It's the best coffee drink in terms of boldness and flavor. The coffee at summer moon is smooth, well balanced and delicious.  Next time you are at the Domain craving good coffee, get in your parking and drive 2 minutes to Summer Moon. Your palate will thank you. ", 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,2,0,2,0,0
5,Summermoon Coffee Bar ," 1/4/2016 I love that this place is now in North Austin on my side of town.  I LOVE IT. I LOVE IT. I LOVE IT.  I have no idea why this place isn't as popular as Blue Bottle or Stumptown. Admittedly, those coffee are good. I just think Summermoon has a special place in my heart.  Wood. Fire. Roasted. How does that not spell ""AWESOME"" in every sense of the word?! If I have friends in town, this is where I am going to take them.  I always get a half Wintermoon coffee or a Half Summermoon. The moon milk is nectar of the gods. The stuff is sweet so if you are NOT a sweet coffee vibe then you may want to order it as a plain coffee and add your own sugar. The full Summer/Wintermoons are too sweet for me...and I'm a *3-4 packs of sugar* in my coffee kind of girl.  It's not everyone's cup of coffee to have it be sweet, rich, creamy, with parkingamel undertones with a slight hint of vanilla. Some vibe even drink it black. If I did, I'd probably still think their coffee is the bees knees. Good coffee come from good coffee still...after all.  But it sure is damn addictive if you like it. And thankfully, only being 5 miles away, that means I'll be here way more often.  Nice, clean, and functional layout. They've got a few seatings and places for seating. I love that they have a neat wood based aesthetic around the bar area. The industrial pipe shelving? I totally want to steal it.  It's not a study sort of spot in my opinion because the seating are mostly bar height with some that are the usual lower height...but they don't look super comfy for an hours long study session. ", 5.0 star rating ,HIGH,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
5,Summermoon Coffee Bar , 11/2/2016 The service is so sweet here and I love everything I have eaten here. My favorite is the gluten free poppy food! So yummy! , 5.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar , 7/20/2016 1 check-in I would definitely recommend the half moon coffee if you're not someone who is really into sweet flavors! It includes the specialty creamer mixed with skim milk to balance out the taste. Will definitely be coming back to try the rest of the things on the menu! The seatings and seating are very comfortable for vibe who want to study or work here and they have plenty of internet as well as seating outside. Their vibe is also pretty easy going and not too distracting. My first half moon coffee! , 5.0 star rating ,HIGH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 10/31/2016 Cute, comfy and unique spot. You HAVE to try the moon milk in whatever you get! I tried the 007 first and it was delicious. They also have food, bottled drinks and foods from food Deli. I came and did some work on a Saturday and got a great seating. Wasn't too noisy or distracting. The service were very helpful since it was my first time and I had some questions. Now it's my go-to since it's right by my apartment! ", 5.0 star rating ,HIGH,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0
4,Summermoon Coffee Bar ," 6/26/2016 My new favorite cafe. I'm a lifelong Starbucks devotee but this place is great. Starbucks might be one of the only major food chains that I'm crazy about, but when it comes to local businesses, I've got a soft spot.  I've always despised cold coffee drinks (when I DO drink coffee)...until I tried the 007 and the Wintermoon. I've been to Summer Moon about 3 times now and I'm so in love.  Try the Lavender + Honey food. It's a combo like no other. ", 4.0 star rating ,HIGH,1,-1,0,0,0,0,0,0,0,0,-3,-1,0,0,0
5,Summermoon Coffee Bar ," 1/5/2016 3 check-ins No more questing down south for Summermoon! Not that it isn't worth the trek. But now it's not required! The Burnet location is hours and I am in trouble.  The liquid ambrosia they imbue into their coffee, called ""moon milk"", is smooth as silk and completely addicting. It's so delicious and rich that I actually enjoy the Half Moon (half sweet) variation. My husband loves their vanilla chai coffee. They also offer a variety of delectable food foods, food, and hand pies.  Do yourself a favor and stop by for a flavorful treat! Now hours on Burnet! See all photos from Liz C. for Summermoon Coffee Bar ", 5.0 star rating ,HIGH,1,0,0,0,0,0,0,0,-1,0,2,2,0,0,0
3,Summermoon Coffee Bar ," 7/17/2016 2 check-ins To the service: smile every one in a while and see how it makes the customer feel, you'd be surprised by the simple jester. Other than that the coffee is as good as ever, especially with their super secret moon milk. I ordered my usual Summermoon coffee and a 007, which is coffee shots with moon milk shaken, not stirred. It was yummy. This location didn't have the local SoAP products like the original location so the north location doesn't have that ""local"" feel to it - more like a impersonal franchise. I'll be back only because I don't venture to south Austin very much and because of their coffee products, but please crack a smile now and then and see how it perks up the place. ", 3.0 star rating ,LOW,0,1,0,0,2,0,0,0,1,0,1,0,0,0,1
4,Summermoon Coffee Bar , 3/10/2016 Reasons you'd like it: Private parking Great drinks & food Good for work/studying  Reasons you'd hate it: parking is limited because of the surrounding businesses. If you're looking for a place to chat -- good chance you'll run into vibe who are working/studying. Vanilla chai coffee Meatball hand pie , 4.0 star rating ,HIGH,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 2/28/2016 1 check-in Liquid heaven. I got a summer moon coffee with an extra shot, and it was creamy and perfectly sweet. I don't know what is in that special moon milk but it works. ", 5.0 star rating ,HIGH,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
4,Summermoon Coffee Bar ," 7/29/2016 I'm a really big fan of summer moon and it's famous ""moon milk.""  The drinks are delicious and it's arguably my favorite coffee in Austin in terms of taste.  Try the coffee Moon coffee Iced, the Winter Moon, or my girlfriend's favorite, the 007.  All of these drinks do the trick and give you that delicious and much needed buzz in the morning.  If you're looking for beans, this is a great place too.  My work commonly uses Summer Moon's coffee to coffee in the office and it is just as good as the vibeisan drinks.  With all plusses come with minuses as it pertains to Summer Moon.  While the coffee is absolutely delicious, I am constantly faced with a pretty significant line from the hours of 7-10 in the Domain location.  This is a result of popularity of course, but some level of disorganization.  It certainly seems like the company could use one extra helping hand during these hours instead of having service's constantly running back and forth to the register to take orders.  If you're coming in early, be prepared to wait a good 10-15 for your drink.  Don't come in a rush.  Thanks Summer Moon.  Despite my small constructive criticism you and your service rock! Brandon ", 4.0 star rating ,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar , 7/26/2016 I had the half moon coffee and my husband had this tropical ice tea thing and both were amazing! This place is good to go to if you like a cup of java in the afternoon . Definitely an afternoon delight! The have other healthy food and food as well and they are good priceer than Starbucks! I'm a major coffee snob and this place gets an A plus from this teacher! , 5.0 star rating ,HIGH,1,0,0,0,0,0,1,0,0,0,-2,0,0,0,0
5,Summermoon Coffee Bar ," 12/12/2015 So excited we have one in North Austin! Their coffee is amazing and I've missed it since I moved from South Austin 5 years ago. 1/2 moon will always be my favorite drink- iced or hot. The food are from Russell's, so you can't go wrong with anything there. The interior of this location is lovely. I'm sure it will be crazy packed in no time. Everyone working on hoursing morning was very kind and seemed excited to work there. Thanks for fueling our coffee addiction and giving us a GREAT coffee option so we don't have to settle for Starbucks anymore! 1/2 Moon. 100% delicious. ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,Summermoon Coffee Bar ," 9/12/2016 Wow!!!!! Amazing coffee!!!! I have recently moved to Austin, and after seeing summer moon on tv I knew I had to check it out. I was so surprised by how awesome it is. The moon milk is the best part providing a smooth sweet finish. The fire roasted beans also aid in the smooth finish and never taste burnt. The coffee shop is super cute, and their t-shirts and mugs are one of my favorite parts!! ", 5.0 star rating ,HIGH,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0
5,Summermoon Coffee Bar ," 5/26/2016 I've been here about 5 times.  Recently to work and buy beans.    When I check out a real coffee shop I always order an coffee or a coffee. No sugar.  Just pure strong coffee.    It's balanced and consistent.  vibe is good during the day.  Lots of seating options. Leather chair, bar stools, seatings with chars, whatever you want.  When busy they do a great service of getting folks out the door. ", 5.0 star rating ,HIGH,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 5/1/2016 Perfect. Wood-roasted coffee beans? O.M.G. I am ruined after having three different types of coffee drinks at Summer Moon on Burnet.  Oh, with the hot days coming up, you MUST try the coffee Milkshake! ", 5.0 star rating ,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Summermoon Coffee Bar ," 6/13/2016 The parking is pretty good and the location is very good location.  The coffee options are quite good....IF YOU GET IT TO GO!  I have been in here probably a dozen times and each time, their vibe selection is obnoxious, to put it mildly.  First, the volume level of the vibe is always extremely LOUD.  Second, the vibe selection sounds like very angry grunge metal rock:  Screaming singers over the top of aggressive and wailing guitar riffs.  A girl can hardly have a conversation not to mention hear herself think about what she might like to order.  It is totally offensive to the ears!!!  Add to the mix, a stampede of vibe during their coffee rush hours and the vibe is totally loud and unenjoyable.    Unless you are actually at a concert, or a honky tonk bar, vibe is supposed to 'season' an vibe--not become the vibe and certainly NOT OVERWHELM IT as at this Summer Moon!!  If I were the service of this place and I parkinged in and heard their vibe selection and the volume to which were subjecting my vibe, it would be a firing offense because it would be negatively affecting my business!!  Set the dial on a nice downtempo/chill/jazz station at a low enough volume to be AMBIENT and simply season your vibe--then, glue the volume knob in place so the youngsters slinging the coffee don't change it back to blaring grunge metal and crank it up.    Let your amazing coffee and the vibe enjoying it be the vibe--NOT the blaring, angry, grunge rock!!!    Pour mine in a paper cup and I'll take it on the road.....or, pop into a different cafe in the area for peace and calm to have a conversation I can actually hear..... ", 2.0 star rating ,LOW,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,0
4,Summermoon Coffee Bar ," 7/16/2016 I've lived in the area for a while and used to frequent Epoch on Anderson primarily.  Back in the day I lived down south near the Summermoon on South 1st so I thought I'd check out this newer location.  Overall, great vibe. My cold coffee is actually strong, my fooddeli food is as fresh as it can be, and the service were very friendly.  Though I live closer to Epoch, this place won me over. Stronger cold coffee, nicer service (okay, not everyone at Epoch is rude, but there's a good amount with a serious attitude).  Check it out! Great service. ", 4.0 star rating ,HIGH,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Summermoon Coffee Bar , 5/30/2016 1 check-in Everyone there is so nice! I custom order drinks all the time and they get it on the spot. Moon milk is amazing!! The moon Raker will have you up for days. You can buy moon milk by itself. , 5.0 star rating ,HIGH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 11/13/2016 I'm not exactly a coffee vibe, meaning I like the flavored stuff that cuts the bitterness. I don't think that would be necessary here! The coffee was smooth and not bitter at all. service was friendly and got it made very quickly considering how busy it was. Looking forward to going back and trying something new! ", 5.0 star rating ,HIGH,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5,Summermoon Coffee Bar ," 6/30/2016 Northies rejoice! This part of town has been overrun with Starbucks for too long and I've been patiently waiting for a decent coffee shop to pop up. Thank goodness Summer Moon is here. Being pregnant I don't get to have coffee much, so when I do, it better be good. (I am actually writing this review as I plot my next visit.)  While they have a lot of the standard variations of coffee and coffee, their Moon Milk is what makes them extra special. Another reviewer said it's like crack and I have to agree. I am normally a bit of a purist with my coffee, drinking it either black or with just a little cream, but not here. The Winter Moon is my favorite summer treat.  Plus the aesthetic is nice, there is always parking and the service are friendly and very efficient so I have never waited long.  See you again soon Summer Moon! ", 5.0 star rating ,HIGH,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
5,Summermoon Coffee Bar , 9/28/2016 Keeps me going! Love their variety and location. Great customer service. I will be back very soon. , 5.0 star rating ,HIGH,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 9/18/2016 The halfmoon coffee is one of the best I've ever had. The vibe is nice, the service are friendly, and their products are wonderful. ", 5.0 star rating ,HIGH,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
4,Summermoon Coffee Bar , 9/17/2016 So good - also so sweet. I recommend trying the half moons before ever daring for a full. The 007 and moon rakers are SO good. I only give it 4/5 stars because they seemed to have grown so fast there isn't ever much seating in there and I really wish they were hours later than 8pm! , 4.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Summermoon Coffee Bar ," 9/25/2016 1 check-in The coffee here is delicious and strong (try the Moonraker if you want a kick with a little sweetness), the food is yummy, the interior design is comfy and the service are all friendly.  And the drinks cost less than Starbucks! ", 5.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
5,Summermoon Coffee Bar ," 5/21/2016 Seriously? Coffee has changed for me forever. Nowadays, I waltz into my kitchen on weekend mornings, order up a summer moon and then my husband looks at me like I'm totally bonkers.  I've been there about 3 times now, the foods are ridiculously delicious. Have I mentioned the coffee? No? The coffee is like playing with kittens inside of a rainbow. There's nothing else to think about. Just go get your own ", 5.0 star rating ,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
