uniqueID,drugName,condition,rating,date,usefulCount
55239,Bupropion / naltrexone,Obesity,8,14-Jan-16,4
55241,Bupropion / naltrexone,Obesity,9,12-Jan-16,3
55242,Bupropion / naltrexone,Obesity,7,11-Jan-16,12
55245,Bupropion / naltrexone,Obesity,10,09-Jan-16,10
55246,Bupropion / naltrexone,Obesity,10,08-Jan-16,11
55247,Bupropion / naltrexone,Obesity,5,08-Jan-16,3
55248,Bupropion / naltrexone,Obesity,2,08-Jan-16,6
55249,Bupropion / naltrexone,Obesity,8,08-Jan-16,6
55251,Bupropion / naltrexone,Obesity,8,07-Jan-16,30
55252,Bupropion / naltrexone,Obesity,10,06-Jan-16,30
55253,Bupropion / naltrexone,Obesity,10,04-Jan-16,0
55254,Bupropion / naltrexone,Obesity,6,04-Jan-16,4
55256,Bupropion / naltrexone,Obesity,9,03-Jan-16,6
55260,Bupropion / naltrexone,Obesity,9,31-Dec-15,27
55261,Bupropion / naltrexone,Obesity,10,31-Dec-15,17
55262,Bupropion / naltrexone,Obesity,9,30-Dec-15,4
55263,Bupropion / naltrexone,Obesity,5,30-Dec-15,8
55266,Bupropion / naltrexone,Obesity,2,29-Dec-15,8
55267,Bupropion / naltrexone,Obesity,2,29-Dec-15,6
55269,Bupropion / naltrexone,Obesity,8,26-Dec-15,25
55270,Bupropion / naltrexone,Obesity,10,25-Dec-15,24
55273,Bupropion / naltrexone,Obesity,9,24-Dec-15,25
55274,Bupropion / naltrexone,Obesity,2,23-Dec-15,2
55277,Bupropion / naltrexone,Obesity,5,21-Dec-15,0
55278,Bupropion / naltrexone,Obesity,1,21-Dec-15,5
55279,Bupropion / naltrexone,Obesity,9,20-Dec-15,5
55280,Bupropion / naltrexone,Obesity,8,16-Dec-15,12
55281,Bupropion / naltrexone,Obesity,8,16-Dec-15,7
55282,Bupropion / naltrexone,Obesity,9,16-Dec-15,15
55283,Bupropion / naltrexone,Obesity,8,07-Dec-15,14
55284,Bupropion / naltrexone,Obesity,1,06-Dec-15,8
55285,Bupropion / naltrexone,Obesity,10,06-Dec-15,15
55286,Bupropion / naltrexone,Obesity,10,05-Dec-15,16
55290,Bupropion / naltrexone,Obesity,1,01-Dec-15,3
55293,Bupropion / naltrexone,Obesity,7,30-Nov-15,23
55295,Bupropion / naltrexone,Obesity,10,30-Nov-15,26
55296,Bupropion / naltrexone,Obesity,9,29-Nov-15,18
55297,Bupropion / naltrexone,Obesity,1,28-Nov-15,7
55298,Bupropion / naltrexone,Obesity,5,25-Nov-15,11
55299,Bupropion / naltrexone,Obesity,1,25-Nov-15,6
55300,Bupropion / naltrexone,Obesity,7,20-Nov-15,18
55301,Bupropion / naltrexone,Obesity,7,20-Nov-15,12
55302,Bupropion / naltrexone,Obesity,10,20-Nov-15,14
55303,Bupropion / naltrexone,Obesity,10,19-Nov-15,9
55304,Bupropion / naltrexone,Obesity,9,16-Nov-15,43
55306,Bupropion / naltrexone,Obesity,10,14-Nov-15,23
55307,Bupropion / naltrexone,Obesity,10,11-Nov-15,31
55308,Bupropion / naltrexone,Obesity,8,15-Dec-15,4
55310,Bupropion / naltrexone,Obesity,9,15-Dec-15,0
55311,Bupropion / naltrexone,Obesity,1,15-Dec-15,5
55312,Bupropion / naltrexone,Obesity,8,15-Dec-15,8
55313,Bupropion / naltrexone,Obesity,10,14-Dec-15,37
55314,Bupropion / naltrexone,Obesity,10,14-Dec-15,14
55315,Bupropion / naltrexone,Obesity,10,13-Dec-15,30
55316,Bupropion / naltrexone,Obesity,9,13-Dec-15,23
55318,Bupropion / naltrexone,Obesity,8,13-Dec-15,0
55319,Bupropion / naltrexone,Obesity,10,13-Dec-15,6
55324,Bupropion / naltrexone,Obesity,9,09-Dec-15,4
55325,Bupropion / naltrexone,Obesity,2,09-Dec-15,2
55326,Bupropion / naltrexone,Obesity,8,09-Dec-15,6
55327,Bupropion / naltrexone,Obesity,9,09-Dec-15,14
55328,Bupropion / naltrexone,Obesity,4,07-Dec-15,8
55329,Bupropion / naltrexone,Obesity,9,07-Dec-15,9
55331,Bupropion / naltrexone,Obesity,10,07-Dec-15,21
55333,Belviq,Weight Loss,10,12-Mar-14,38
55334,Belviq,Obesity,10,12-Mar-14,30
55337,Belviq,Weight Loss,10,07-Mar-14,40
55339,Belviq,Obesity,10,03-Mar-14,50
55344,Belviq,Weight Loss,10,14-Feb-14,76
55345,Belviq,Weight Loss,9,11-Feb-14,82
55348,Belviq,Weight Loss,10,02-Feb-14,76
55351,Belviq,Weight Loss,7,22-Jan-14,28
55352,Belviq,Obesity,10,20-Jan-14,73
55354,Belviq,Weight Loss,10,16-Jan-14,38
55356,Belviq,Obesity,9,02-Jan-14,96
55357,Belviq,Weight Loss,8,16-Dec-13,57
55358,Bupropion / naltrexone,Obesity,10,11-Nov-15,23
55359,Bupropion / naltrexone,Obesity,6,10-Nov-15,25
55360,Bupropion / naltrexone,Obesity,7,09-Nov-15,17
55361,Bupropion / naltrexone,Obesity,9,09-Nov-15,49
55362,Bupropion / naltrexone,Obesity,10,09-Nov-15,53
55363,Bupropion / naltrexone,Obesity,1,08-Nov-15,14
55364,Bupropion / naltrexone,Obesity,9,07-Nov-15,18
55365,Bupropion / naltrexone,Obesity,10,07-Nov-15,17
55368,Bupropion / naltrexone,Obesity,7,06-Nov-15,9
55370,Bupropion / naltrexone,Obesity,10,06-Nov-15,8
55371,Bupropion / naltrexone,Obesity,10,05-Nov-15,14
55373,Bupropion / naltrexone,Obesity,1,05-Nov-15,7
55377,Bupropion / naltrexone,Obesity,9,05-Nov-15,4
55381,Bupropion / naltrexone,Obesity,1,02-Nov-15,5
55382,Bupropion / naltrexone,Obesity,10,02-Nov-15,55
55383,Bupropion / naltrexone,Obesity,10,01-Nov-15,33
55384,Bupropion / naltrexone,Obesity,10,31-Oct-15,26
55385,Bupropion / naltrexone,Obesity,10,30-Oct-15,20
55386,Bupropion / naltrexone,Obesity,10,30-Oct-15,23
55387,Bupropion / naltrexone,Obesity,9,29-Oct-15,18
55388,Bupropion / naltrexone,Obesity,10,28-Oct-15,20
55389,Bupropion / naltrexone,Obesity,8,28-Oct-15,16
55390,Bupropion / naltrexone,Obesity,5,28-Oct-15,10
55391,Bupropion / naltrexone,Obesity,9,27-Oct-15,30
55392,Bupropion / naltrexone,Obesity,7,26-Oct-15,11
55393,Bupropion / naltrexone,Obesity,8,25-Oct-15,15
55394,Bupropion / naltrexone,Obesity,10,24-Oct-15,24
55396,Bupropion / naltrexone,Obesity,2,24-Oct-15,7
55397,Bupropion / naltrexone,Obesity,8,23-Oct-15,10
55398,Bupropion / naltrexone,Obesity,1,23-Oct-15,7
55400,Bupropion / naltrexone,Obesity,10,21-Oct-15,44
55403,Bupropion / naltrexone,Obesity,5,18-Oct-15,18
55404,Bupropion / naltrexone,Obesity,8,17-Oct-15,15
55407,Bupropion / naltrexone,Obesity,10,16-Oct-15,43
55408,Belviq,Weight Loss,10,16-Dec-13,84
55409,Belviq,Weight Loss,10,15-Dec-13,55
55410,Belviq,Weight Loss,9,11-Dec-13,79
55411,Belviq,Weight Loss,10,10-Dec-13,53
55413,Belviq,Weight Loss,9,04-Dec-13,55
55414,Belviq,Obesity,8,01-Dec-13,36
55415,Belviq,Weight Loss,10,30-Nov-13,60
55416,Belviq,Weight Loss,10,16-Nov-13,67
55417,Belviq,Weight Loss,10,12-Nov-13,73
55418,Belviq,Weight Loss,10,11-Nov-13,70
55419,Belviq,Obesity,10,09-Nov-13,61
55420,Belviq,Weight Loss,8,06-Nov-13,65
55421,Belviq,Weight Loss,2,05-Nov-13,33
55425,Belviq,Weight Loss,10,23-Oct-13,50
55426,Belviq,Weight Loss,10,20-Oct-13,49
55428,Belviq,Obesity,10,16-Oct-13,78
55429,Belviq,Weight Loss,10,14-Oct-13,64
55430,Belviq,Weight Loss,10,13-Oct-13,58
55434,Belviq,Obesity,10,07-Oct-13,46
55435,Belviq,Weight Loss,10,07-Oct-13,62
55436,Belviq,Weight Loss,10,06-Oct-13,68
55437,Belviq,Weight Loss,10,02-Oct-13,50
55438,Belviq,Weight Loss,9,26-Sep-13,67
55439,Belviq,Obesity,10,26-Sep-13,58
55440,Belviq,Weight Loss,10,25-Sep-13,54
55441,Belviq,Weight Loss,10,25-Sep-13,38
55442,Belviq,Obesity,10,20-Sep-13,82
55444,Belviq,Weight Loss,10,16-Sep-13,74
55445,Belviq,Weight Loss,10,16-Sep-13,73
55446,Belviq,Weight Loss,10,12-Sep-13,84
55447,Belviq,Obesity,10,11-Sep-13,83
55448,Belviq,Obesity,10,10-Sep-13,90
55449,Belviq,Weight Loss,10,09-Sep-13,76
55450,Belviq,Weight Loss,10,06-Sep-13,110
55451,Belviq,Weight Loss,10,06-Sep-13,77
55453,Belviq,Obesity,10,04-Sep-13,89
55455,Belviq,Weight Loss,10,26-Aug-13,60
55456,Belviq,Weight Loss,10,22-Aug-13,106
55457,Belviq,Weight Loss,10,22-Aug-13,52
55458,Belviq,Obesity,1,21-Aug-13,45
55459,Belviq,Weight Loss,10,21-Aug-13,81
55460,Belviq,Obesity,10,21-Aug-13,102
55462,Belviq,Weight Loss,10,18-Aug-13,81
55463,Belviq,Weight Loss,10,17-Aug-13,90
55464,Belviq,Weight Loss,10,13-Aug-13,113
55465,Belviq,Obesity,8,12-Aug-13,86
55466,Belviq,Obesity,10,10-Aug-13,130
55467,Belviq,Weight Loss,10,09-Aug-13,89
55468,Belviq,Obesity,10,08-Aug-13,95
55469,Belviq,Weight Loss,10,08-Aug-13,88
55471,Belviq,Obesity,10,02-Aug-13,115
55473,Belviq,Obesity,3,31-Jul-13,43
55475,Belviq,Weight Loss,10,28-Jul-13,109
55477,Belviq,Weight Loss,10,27-Jul-13,106
55479,Belviq,Weight Loss,10,24-Jul-13,109
55480,Belviq,Obesity,10,24-Jul-13,82
55481,Belviq,Weight Loss,10,23-Jul-13,104
55482,Belviq,Weight Loss,10,22-Jul-13,116
55483,Belviq,Obesity,10,22-Jul-13,117
55485,Belviq,Obesity,10,13-Jul-13,81
55487,Belviq,Obesity,7,09-Jul-13,103
55488,Belviq,Weight Loss,10,09-Jul-13,132
55489,Belviq,Obesity,10,09-Jul-13,119
55491,Belviq,Obesity,10,05-Jul-13,109
55492,Belviq,Weight Loss,10,03-Jul-13,110
55496,Belviq,Weight Loss,10,25-Jun-13,130
55497,Belviq,Obesity,9,24-Jun-13,126
55498,Belviq,Weight Loss,10,22-Jun-13,131
55499,Belviq,Weight Loss,10,22-Jun-13,122
55504,Belviq,Weight Loss,9,16-Jun-13,135
55507,Belviq,Weight Loss,10,13-Jun-13,64
55512,Hizentra,Primary Immunodeficiency Syndrome,2,15-Nov-13,9
55513,Hizentra,Primary Immunodeficiency Syndrome,8,31-Oct-13,9
55514,Hizentra,Primary Immunodeficiency Syndrome,7,20-Jul-13,12
55515,Hizentra,Primary Immunodeficiency Syndrome,9,02-Jul-13,20
55516,Hizentra,Primary Immunodeficiency Syndrome,9,05-Jan-13,11
55518,Hizentra,Primary Immunodeficiency Syndrome,8,07-Mar-11,23
55519,Hizentra,Primary Immunodeficiency Syndrome,1,27-Dec-10,15
55520,Crinone,Progesterone Insufficiency,4,24-Aug-15,8
55521,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,25-Jan-13,24
55523,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,24-Sep-12,81
55524,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,6,08-Jul-12,62
55525,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,07-Jul-12,50
55526,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,24-Jun-12,42
55529,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,27-Mar-12,27
55530,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,11-Mar-12,18
55531,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,09-Mar-12,16
55532,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,02-Feb-12,33
55533,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,1,02-Feb-12,68
55534,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,23-Jan-12,28
55538,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,5,03-Dec-11,32
55539,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,6,21-Nov-11,17
55540,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,20-Nov-11,16
55541,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,14-Nov-11,13
55542,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,09-Nov-11,73
55543,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,6,03-Nov-11,2
55545,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,27-Oct-11,18
55546,Dabigatran,Pulmonary Embolism,9,05-Oct-17,1
55547,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,17-Sep-17,7
55548,Dabigatran,Deep Vein Thrombosis,5,11-Aug-17,7
55550,Dabigatran,Pulmonary Embolism,3,30-Apr-17,8
55551,Dabigatran,Deep Vein Thrombosis; Prophylaxis,2,28-Mar-17,6
55552,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,5,09-Mar-17,11
55553,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,4,04-Mar-17,4
55554,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,11-Feb-17,13
55555,Dabigatran,Deep Vein Thrombosis,9,17-Nov-16,14
55556,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,7,01-Nov-16,8
55559,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,06-Mar-16,27
55561,Dabigatran,Deep Vein Thrombosis,6,23-Sep-15,7
55562,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,1,03-Aug-15,19
55563,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,19-Apr-15,34
55565,Dabigatran,Deep Vein Thrombosis,8,03-Nov-14,14
55566,Dabigatran,Deep Vein Thrombosis,7,15-May-14,27
55567,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,7,19-Jan-14,34
55568,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,31-Oct-13,85
55569,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,08-Jun-13,121
55570,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,21-May-13,37
55571,Immune globulin oral,Irritable Bowel Syndrome,10,09-Apr-17,15
55572,Immune globulin oral,Irritable Bowel Syndrome,9,03-Apr-17,7
55573,Immune globulin oral,Irritable Bowel Syndrome,9,05-Feb-17,12
55574,Immune globulin oral,Irritable Bowel Syndrome,9,01-Feb-17,12
55575,Immune globulin oral,Irritable Bowel Syndrome,9,13-Jan-17,11
55576,Immune globulin oral,Irritable Bowel Syndrome,1,16-Dec-16,3
55577,Immune globulin oral,Irritable Bowel Syndrome,2,10-Mar-16,13
55578,Immune globulin oral,Irritable Bowel Syndrome,1,04-Mar-16,13
55579,Immune globulin oral,Irritable Bowel Syndrome,9,01-Jan-15,43
55580,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,22-Oct-11,43
55582,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,30-Sep-11,28
55583,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,27-Sep-11,33
55584,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,7,22-Sep-11,29
55586,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,23-Aug-11,26
55588,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,5,21-Aug-11,24
55589,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,20-Aug-11,46
55590,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,16-Aug-11,41
55592,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,22-Jul-11,49
55593,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,7,22-Jun-11,64
55594,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,15-Jun-11,55
55595,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,04-Jun-11,1
55596,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,3,02-Jun-11,67
55598,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,8,28-May-11,58
55599,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,17-Apr-11,83
55600,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,10,14-Apr-11,59
55601,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,9,10-Feb-11,95
55602,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,5,06-Feb-11,101
55603,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,5,02-Feb-11,133
55605,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,1,21-Jan-11,93
55606,Dextrostat,Sexual Dysfunction; SSRI Induced,10,14-Aug-12,27
55609,Fortical,Osteoporosis,1,28-Sep-09,47
55610,Diastat,Muscle Spasm,10,15-Sep-13,64
55611,Diastat,Seizures,7,29-May-09,21
55612,Effexor,Depression,8,25-Nov-17,2
55613,Effexor,Depression,10,24-Nov-17,1
55616,Effexor,Depression,8,11-Oct-17,8
55618,Effexor,Depression,8,07-Oct-17,6
55619,Effexor,Depression,4,24-Sep-17,5
55620,Effexor,Depression,1,19-Sep-17,6
55623,Effexor,Depression,1,03-Aug-17,1
55624,Effexor,Depression,5,10-Jul-17,5
55627,Effexor,Depression,7,26-Jun-17,16
55629,Effexor,Depression,10,15-Jun-17,24
55631,Effexor,Major Depressive Disorde,1,12-May-17,9
55632,Effexor,Depression,7,05-May-17,13
55634,Effexor,Depression,10,15-Apr-17,41
55635,Effexor,Depression,9,13-Mar-17,22
55636,Effexor,Depression,9,10-Mar-17,28
55637,Effexor,Depression,8,03-Mar-17,13
55640,Effexor,Depression,1,17-Feb-17,10
55641,Effexor,Depression,1,14-Feb-17,15
55642,Effexor,Depression,10,11-Feb-17,20
55643,Effexor,Depression,4,30-Jan-17,12
55644,Effexor,Depression,1,27-Jan-17,12
55645,Effexor,Major Depressive Disorde,5,25-Jan-17,6
55646,Effexor,Depression,10,25-Jan-17,30
55647,Effexor,Depression,10,23-Jan-17,22
55648,Effexor,Depression,1,21-Jan-17,7
55649,Effexor,Depression,8,20-Jan-17,9
55650,Effexor,Depression,1,06-Jan-17,10
55651,Effexor,Depression,1,06-Jan-17,17
55653,Effexor,Depression,1,28-Dec-16,14
55654,Effexor,Depression,7,23-Dec-16,4
55655,Effexor,Depression,2,15-Dec-16,11
55656,Effexor,Depression,1,12-Dec-16,13
55657,Effexor,Depression,1,28-Nov-16,26
55659,Effexor,Major Depressive Disorde,6,27-Nov-16,15
55660,Effexor,Depression,1,22-Nov-16,11
55661,Effexor,Depression,1,18-Nov-16,7
55662,Effexor,Depression,1,28-Oct-16,21
55663,Effexor,Depression,1,27-Oct-16,9
55664,Effexor,Depression,10,22-Oct-16,49
55665,Effexor,Depression,1,21-Oct-16,11
55666,Effexor,Major Depressive Disorde,7,20-Oct-16,8
55667,Effexor,Depression,10,19-Oct-16,22
55669,Effexor,Depression,2,12-Oct-16,13
55670,Effexor,Depression,1,11-Oct-16,10
55671,Effexor,Major Depressive Disorde,9,07-Oct-16,22
55672,Effexor,Depression,1,05-Oct-16,15
55673,Effexor,Depression,1,24-Sep-16,11
55674,Effexor,Major Depressive Disorde,1,19-Sep-16,11
55679,Effexor,Depression,6,13-Aug-16,11
55682,Effexor,Major Depressive Disorde,1,05-Aug-16,23
55683,Effexor,Depression,6,05-Aug-16,19
55684,Effexor,Depression,9,01-Aug-16,22
55685,Effexor,Depression,1,28-Jul-16,25
55686,Effexor,Depression,1,26-Jul-16,22
55687,Effexor,Depression,1,26-Jul-16,20
55689,Effexor,Depression,10,18-Jul-16,65
55690,Effexor,Major Depressive Disorde,10,09-Jul-16,39
55693,Effexor,Depression,8,31-May-16,23
55694,Effexor,Depression,7,27-May-16,28
55696,Effexor,Depression,9,27-Apr-16,35
55699,Effexor,Depression,3,14-Apr-16,13
55701,Effexor,Depression,5,09-Apr-16,13
55703,Effexor,Depression,4,11-Mar-16,38
55704,Effexor,Depression,7,03-Mar-16,32
55705,Effexor,Depression,1,02-Mar-16,22
55707,Effexor,Major Depressive Disorde,4,22-Feb-16,24
55708,Effexor,Depression,1,19-Feb-16,26
55709,Effexor,Depression,1,16-Feb-16,21
55711,Effexor,Depression,1,24-Jan-16,17
55713,Effexor,Depression,7,16-Jan-16,18
55714,Effexor,Depression,9,10-Jan-16,55
55715,Effexor,Depression,1,08-Jan-16,15
55716,Effexor,Depression,1,06-Jan-16,13
55718,Effexor,Depression,10,11-Dec-15,38
55719,Effexor,Major Depressive Disorde,10,10-Dec-15,46
55720,Effexor,Depression,7,10-Dec-15,21
55721,Effexor,Major Depressive Disorde,5,07-Dec-15,13
55722,Effexor,Depression,1,01-Dec-15,15
55723,Effexor,Depression,1,26-Nov-15,10
55724,Effexor,Depression,4,24-Nov-15,13
55726,Effexor,Depression,1,31-Oct-15,17
55727,Effexor,Major Depressive Disorde,2,25-Oct-15,14
55728,Effexor,Depression,3,23-Oct-15,8
55729,Effexor,Depression,1,13-Oct-15,23
55731,Effexor,Depression,6,08-Oct-15,16
55732,Effexor,Depression,8,05-Oct-15,30
55736,Effexor,Depression,8,01-Sep-15,32
55737,Effexor,Depression,10,24-Aug-15,46
55738,Effexor,Depression,10,23-Aug-15,48
55739,Effexor,Major Depressive Disorde,8,19-Aug-15,20
55741,Effexor,Depression,3,29-Jul-15,26
55743,Effexor,Depression,2,20-Jul-15,23
55744,Effexor,Major Depressive Disorde,8,18-Jul-15,24
55745,Effexor,Depression,6,10-Jul-15,16
55746,Effexor,Depression,1,28-Jun-15,18
55747,Effexor,Depression,8,23-Jun-15,24
55748,Effexor,Depression,10,14-Jun-15,44
55749,Effexor,Depression,1,12-Jun-15,36
55750,Effexor,Depression,9,11-Jun-15,36
55751,Effexor,Depression,1,10-Jun-15,30
55752,Effexor,Major Depressive Disorde,9,09-Jun-15,58
55754,Effexor,Depression,1,14-May-15,16
55755,Effexor,Depression,1,13-May-15,26
55758,Effexor,Depression,5,19-Apr-15,24
55759,Effexor,Depression,10,02-Apr-15,55
55760,Effexor,Major Depressive Disorde,10,02-Apr-15,63
55762,Effexor,Depression,10,29-Apr-14,161
55763,Effexor,Depression,9,25-Apr-14,67
55766,Effexor,Depression,7,16-Feb-14,160
55767,Effexor,Depression,8,11-Feb-14,24
55768,Effexor,Depression,9,08-Feb-14,102
55769,Effexor,Depression,9,04-Feb-14,83
55771,Effexor,Depression,3,10-Dec-13,27
55774,Effexor,Depression,9,20-Oct-13,72
55775,Effexor,Depression,1,07-Oct-13,56
55776,Effexor,Depression,8,03-Oct-13,63
55777,Effexor,Depression,10,02-Oct-13,33
55778,Effexor,Depression,10,21-Sep-13,138
55780,Effexor,Depression,8,29-Jul-13,86
55781,Effexor,Depression,6,24-Jul-13,40
55782,Effexor,Depression,2,15-Jul-13,17
55783,Effexor,Depression,6,07-Jul-13,11
55784,Effexor,Bipolar Disorde,10,06-Jul-13,36
55785,Effexor,Depression,9,27-Jun-13,83
55787,Effexor,Depression,9,28-Mar-15,34
55790,Effexor,Depression,5,19-Feb-15,13
55792,Effexor,Depression,10,16-Dec-14,143
55795,Effexor,Major Depressive Disorde,8,25-Nov-14,20
55797,Effexor,Depression,6,23-Oct-14,70
55798,Effexor,Depression,7,19-Oct-14,41
55799,Effexor,Depression,1,13-Oct-14,70
55802,Effexor,Major Depressive Disorde,10,02-Sep-14,24
55803,Effexor,Depression,10,04-Aug-14,105
55804,Effexor,Depression,10,02-Aug-14,108
55805,Effexor,Depression,8,29-Jul-14,80
55806,Effexor,Major Depressive Disorde,9,10-Jul-14,58
55807,Effexor,Depression,1,01-Jun-14,74
55808,Effexor,Depression,9,22-May-14,77
55810,Effexor,Depression,10,12-May-14,90
55811,Effexor,Depression,8,03-May-14,93
55813,Effexor,Obsessive Compulsive Disorde,6,13-Jun-13,24
55815,Effexor,Depression,10,18-May-13,124
55816,Effexor,Depression,9,12-May-13,103
55817,Effexor,Depression,8,05-May-13,69
55819,Effexor,Bipolar Disorde,10,30-Apr-13,34
55820,Effexor,Depression,3,16-Apr-13,64
55821,Effexor,Bipolar Disorde,10,15-Apr-13,21
55822,Effexor,Premenstrual Dysphoric Disorde,9,10-Apr-13,36
55823,Effexor,Depression,8,25-Mar-13,59
55824,Effexor,Depression,10,23-Mar-13,66
55828,Effexor,Depression,8,18-Jan-13,43
55830,Effexor,Depression,9,12-Jan-13,60
55833,Effexor,Depression,3,06-Dec-12,43
55836,Effexor,Depression,2,26-Oct-12,39
55838,Effexor,Depression,10,06-Oct-12,90
55839,Effexor,Depression,10,14-Sep-12,53
55840,Effexor,Autism,10,11-Sep-12,62
55841,Effexor,Depression,1,05-Sep-12,40
55842,Effexor,Anxiety and Stress,5,02-Sep-12,41
55843,Effexor,Bipolar Disorde,2,28-Aug-12,26
55844,Effexor,ibromyalgia,6,22-Aug-12,58
55845,Effexor,Anxiety and Stress,9,16-Aug-12,50
55846,Effexor,Anxiety and Stress,9,18-Jul-12,54
55847,Effexor,Depression,4,11-Jul-12,47
55848,Effexor,Anxiety and Stress,9,18-Jun-12,58
55849,Effexor,Anxiety and Stress,3,10-Jun-12,23
55850,Effexor,Depression,9,14-May-12,119
55852,Effexor,Depression,7,10-Apr-12,51
55853,Effexor,Depression,10,05-Apr-12,104
55855,Effexor,Depression,1,25-Mar-12,30
55856,Effexor,Anxiety and Stress,7,20-Mar-12,53
55857,Effexor,Depression,9,13-Mar-12,81
55858,Effexor,Depression,2,01-Mar-12,32
55861,Effexor,Anxiety and Stress,1,13-Jan-12,25
55862,Effexor,Depression,3,04-Jan-12,25
55863,Effexor,Anxiety and Stress,5,30-Dec-11,23
55864,Effexor,Anxiety and Stress,7,11-Dec-11,13
55866,Effexor,7</span> users found this comment helpful.,9,07-Nov-11,7
55867,Effexor,Depression,9,07-Nov-11,74
55868,Effexor,Depression,9,06-Nov-11,68
55869,Effexor,Depression,10,03-Nov-11,172
55871,Effexor,Depression,1,18-Oct-11,38
55872,Effexor,Depression,8,11-Oct-11,45
55873,Effexor,Depression,1,10-Oct-11,12
55876,Effexor,Depression,7,17-Sep-11,23
55878,Effexor,Depression,4,07-Sep-11,29
55880,Effexor,Bipolar Disorde,10,29-Aug-11,58
55881,Effexor,Depression,10,27-Aug-11,54
55882,Effexor,Depression,10,25-Aug-11,79
55883,Effexor,Depression,5,24-Aug-11,26
55886,Effexor,Anxiety and Stress,7,25-Jul-11,8
55888,Effexor,Anxiety and Stress,10,10-Sep-10,49
55889,Effexor,Anxiety and Stress,10,01-Sep-10,70
55890,Effexor,Anxiety and Stress,4,27-Aug-10,25
55891,Effexor,Depression,9,21-Aug-10,50
55894,Effexor,Depression,8,16-Jul-10,29
55895,Effexor,Bipolar Disorde,8,25-Jun-10,12
55897,Effexor,Anxiety and Stress,8,20-Mar-10,50
55899,Effexor,Depression,9,10-Feb-10,24
55900,Effexor,Anxiety and Stress,10,09-Feb-10,97
55902,Effexor,Depression,7,10-Jan-10,21
55903,Effexor,Anxiety and Stress,5,04-Jan-10,32
55906,Effexor,Depression,3,02-Dec-09,80
55908,Effexor,Depression,8,01-Dec-09,60
55909,Effexor,ibromyalgia,1,27-Nov-09,59
55910,Effexor,Anxiety and Stress,9,12-Nov-09,15
55911,Effexor,Depression,8,03-Nov-09,25
55912,Effexor,Anxiety and Stress,10,24-Jul-11,25
55913,Effexor,Depression,5,13-Jul-11,22
